"ACCOUNTID","BE_ASOF","ASSETCLASSLEVEL1","DAY_BOOK_MARKET_VALUE","AVG_BOOK_UNIT_COST","TOTAL_DAILY_QUANTITY","DAILY_BOOKUGL","AVG_BOOK_PRICE_PERIODEND","DAILY_ORIGINAL_COST_SUM"
700361,2024-12-16 00:00:00.000,Equity,1540581.91,140.626746577181208053691275167785234899,22926.5,392955.31,176.614362416107382550335570469798657718,1142921.66
700361,2024-12-17 00:00:00.000,Equity,1534853.03,140.627160738255033557046979865771812081,23035.7,387117.23,175.420738255033557046979865771812080537,1143811.97
700361,2024-12-18 00:00:00.000,Equity,1496869.77,140.627205167785234899328859060402684564,23035.7,349133.97,172.032751677852348993288590604026845638,1143921.17
700361,2024-12-19 00:00:00.000,Equity,1498152.16,137.657957133333333333333333333333333333,19749.51,350382.94,168.802266666666666666666666666666666667,1147001.78
700361,2024-12-20 00:00:00.000,Equity,1511722.47,137.657957133333333333333333333333333333,19749.51,363953.25,170.867133333333333333333333333333333333,1147001.78
700361,2024-12-23 00:00:00.000,Equity,1512937.84,137.657957133333333333333333333333333333,19926.26,364991.87,171.3604,1143954.59
700361,2024-12-24 00:00:00.000,Equity,1525443.78,137.656170666666666666666666666666666667,19926.26,377497.81,172.7188,1144131.34
700361,2024-12-26 00:00:00.000,Equity,1526439.92,137.656170666666666666666666666666666667,19926.26,378493.95,172.9862,1144131.34
700361,2024-12-27 00:00:00.000,Equity,1516934.88,137.656170666666666666666666666666666667,20007.96,368907.21,171.872133333333333333333333333333333333,1144131.34
700361,2024-12-30 00:00:00.000,Equity,1501325.52,138.580116241610738255033557046979865772,20081.66,353224.15,171.415503355704697986577181208053691275,1144213.04
700361,2024-12-31 00:00:00.000,Equity,1504471.56,139.516832027027027027027027027027027027,20419.31,356032.54,172.603513513513513513513513513513513514,1144624.39
700361,2025-01-02 00:00:00.000,Equity,1504774.78,139.516832027027027027027027027027027027,20419.31,356335.76,172.3575,1144624.39
700361,2025-01-03 00:00:00.000,Equity,1514555.37,139.516832027027027027027027027027027027,20419.31,366116.35,174.02722972972972972972972972972972973,1144624.39
700361,2025-01-06 00:00:00.000,Equity,1509707.42,126.603409115646258503401360544217687075,20891.87,363720.31,162.976938775510204081632653061224489796,1141673.92
700361,2025-01-07 00:00:00.000,Equity,1510345.78,126.603586326530612244897959183673469388,20891.87,364358.67,163.051088435374149659863945578231292517,1141897.4
700361,2025-01-08 00:00:00.000,Equity,1515788.68,126.603786734693877551020408163265306122,21248.27,369445.17,163.804489795918367346938775510204081633,1142172.48
700361,2025-01-09 00:00:00.000,Equity,1515788.68,126.604020952380952380952380952380952381,21248.27,369445.17,163.804489795918367346938775510204081633,1142528.88
700361,2025-01-10 00:00:00.000,Equity,1496376.95,126.604020952380952380952380952380952381,21248.27,350033.44,161.521904761904761904761904761904761905,1142528.88
700361,2025-01-13 00:00:00.000,Equity,1503889.16,129.241604722222222222222222222222222222,21466.08,357327.84,165.926180555555555555555555555555555556,1142528.88
700361,2025-01-14 00:00:00.000,Equity,1516514.72,129.241738263888888888888888888888888889,21466.08,369953.4,167.478472222222222222222222222222222222,1142746.69
700361,2025-01-15 00:00:00.000,Equity,1536561.14,131.991562482269503546099290780141843972,22228.81,389237.09,173.091134751773049645390070921985815603,1142746.69
700361,2025-01-16 00:00:00.000,Equity,1544825.61,131.991977304964539007092198581560283688,22228.81,397501.56,174.116453900709219858156028368794326241,1143509.42
700361,2025-01-17 00:00:00.000,Equity,1557204.82,131.991977304964539007092198581560283688,22228.81,409880.77,175.274680851063829787234042553191489362,1143509.42
700361,2025-01-21 00:00:00.000,Equity,1573604.84,131.991977304964539007092198581560283688,22228.81,426280.79,177.564184397163120567375886524822695035,1143509.42
700361,2025-01-22 00:00:00.000,Equity,1562126.86,131.175616666666666666666666666666666667,21678.84,415066.02,174.825486111111111111111111111111111111,1143785.18
700361,2025-01-23 00:00:00.000,Equity,1573325.72,131.175616666666666666666666666666666667,21678.84,426264.88,176.247222222222222222222222222222222222,1143785.18
700361,2025-01-24 00:00:00.000,Equity,1572902.72,131.175616666666666666666666666666666667,21678.84,425841.88,176.1925,1143246.21
700361,2025-01-27 00:00:00.000,Equity,1582613.72,131.175616666666666666666666666666666667,21734.84,435496.88,177.104375,1143246.21
700361,2025-01-28 00:00:00.000,Equity,1574885.14,131.175369861111111111111111111111111111,21747.34,427755.8,176.248888888888888888888888888888888889,1143302.21
700361,2025-01-29 00:00:00.000,Equity,1575991.06,131.175376666666666666666666666666666667,21747.34,428861.72,175.60375,1143314.71
700361,2025-01-30 00:00:00.000,Equity,1607373.68,131.175376666666666666666666666666666667,21747.34,460244.34,179.149305555555555555555555555555555556,1143314.71
700361,2025-01-31 00:00:00.000,Equity,1594733.43,131.174464861111111111111111111111111111,20397.22,448954.21,178.172361111111111111111111111111111111,1141964.59
700361,2025-02-03 00:00:00.000,Equity,1596757.52,131.175685486111111111111111111111111111,20895.99,450479.53,177.677291666666666666666666666666666667,1141964.59
700361,2025-02-04 00:00:00.000,Equity,1598830.91,131.174848541666666666666666666666666667,20895.99,452552.92,177.550347222222222222222222222222222222,1142463.36
700361,2025-02-05 00:00:00.000,Equity,1613621.46,134.230057676056338028169014084507042254,22498.64,467438.31,182.60774647887323943661971830985915493,1140570.87
700361,2025-02-06 00:00:00.000,Equity,1616661.09,134.230215704225352112676056338028169014,22498.64,470477.94,182.936408450704225352112676056338028169,1140799.67
700361,2025-02-07 00:00:00.000,Equity,1610689.46,134.231053380281690140845070422535211268,22498.64,464506.31,182.128943661971830985915492957746478873,1142368.52
700361,2025-02-10 00:00:00.000,Equity,1613548.48,134.231053380281690140845070422535211268,22498.64,467365.33,181.75774647887323943661971830985915493,1142368.52
700361,2025-02-11 00:00:00.000,Equity,1618024.68,134.231053380281690140845070422535211268,22498.64,471841.53,182.854154929577464788732394366197183099,1142368.52
700361,2025-02-12 00:00:00.000,Equity,1613413.25,134.231053380281690140845070422535211268,22498.64,467230.1,181.981267605633802816901408450704225352,1142368.52
700361,2025-02-13 00:00:00.000,Equity,1625747.34,134.231053380281690140845070422535211268,22498.64,479564.19,183.645845070422535211267605633802816901,1142368.52
700361,2025-02-14 00:00:00.000,Equity,1619092.42,136.148639857142857142857142857142857143,23037.01,472370.9,185.352785714285714285714285714285714286,1142368.52
700361,2025-02-18 00:00:00.000,Equity,1627737.24,136.148858785714285714285714285714285714,23227.24,480825.49,185.850857142857142857142857142857142857,1142906.89
700361,2025-02-19 00:00:00.000,Equity,1637476.91,136.148929642857142857142857142857142857,23351.99,490440.41,186.801071428571428571428571428571428571,1143097.12
700361,2025-02-20 00:00:00.000,Equity,1624378.28,137.923468630136986301369863013698630137,21035.05,477046.36,184.719383561643835616438356164383561644,1145965.23
700361,2025-02-21 00:00:00.000,Equity,1601691.81,137.923468630136986301369863013698630137,21035.05,454359.89,181.758835616438356164383561643835616438,1145965.23
700361,2025-02-24 00:00:00.000,Equity,1602968.32,137.923468630136986301369863013698630137,21035.05,455636.4,182.241164383561643835616438356164383562,1143517.29
700361,2025-02-25 00:00:00.000,Equity,1596699.27,137.923468630136986301369863013698630137,21035.05,449367.35,182.029794520547945205479452054794520548,1143517.29
700361,2025-02-26 00:00:00.000,Equity,1595191.43,137.923468630136986301369863013698630137,21035.05,447859.51,181.42602739726027397260273972602739726,1143517.29
700361,2025-02-27 00:00:00.000,Equity,1590089.05,137.923468630136986301369863013698630137,21091.05,442701.13,181.094246575342465753424657534246575342,1143517.29
700361,2025-02-28 00:00:00.000,Equity,1609622.86,137.922399931506849315068493150684931507,21165.68,462160.31,183.167945205479452054794520547945205479,1143647.92
700361,2025-03-03 00:00:00.000,Equity,1594723.39,137.922399931506849315068493150684931507,22122.72,446303.8,181.50904109589041095890410958904109589,1143647.92
700361,2025-03-04 00:00:00.000,Equity,1563715.89,137.907229794520547945205479452054794521,22462.48,415018.31,178.208767123287671232876712328767123288,1144543.19
700361,2025-03-05 00:00:00.000,Equity,1575531.94,138.858469655172413793103448275862068966,22476.34,426820.5,180.717655172413793103448275862068965517,1144882.95
700361,2025-03-06 00:00:00.000,Equity,1558846.36,142.006243289473684210526315789473684211,18468.08,411101.9,180.173092105263157894736842105263157895,1148207.09
700361,2025-03-07 00:00:00.000,Equity,1562874.09,142.006243289473684210526315789473684211,18701.17,414896.54,180.496907894736842105263157894736842105,1148207.09
700361,2025-03-10 00:00:00.000,Equity,1538986.75,142.006243289473684210526315789473684211,20021.1,389689.27,177.207828947368421052631578947368421053,1144162.92
700361,2025-03-11 00:00:00.000,Equity,1529788.39,142.004497894736842105263157894736842105,20021.1,380490.91,175.944078947368421052631578947368421053,1145482.85
700361,2025-03-12 00:00:00.000,Equity,1525038.8,142.004497894736842105263157894736842105,20050.86,375711.56,175.425855263157894736842105263157894737,1145482.85
700361,2025-03-13 00:00:00.000,Equity,1522223.89,142.004527105263157894736842105263157895,20050.86,372896.65,174.924605263157894736842105263157894737,1145512.61
700361,2025-03-14 00:00:00.000,Equity,1549261.34,142.004527105263157894736842105263157895,20157.66,399827.3,177.926644736842105263157894736842105263,1145512.61
700361,2025-03-17 00:00:00.000,Equity,1570451.41,142.004614078947368421052631578947368421,20951.59,420223.44,180.424210526315789473684210526315789474,1145603.39
700361,2025-03-18 00:00:00.000,Equity,1564883.58,142.005273092105263157894736842105263158,21025.09,414582.11,179.790592105263157894736842105263157895,1146413.34
700361,2025-03-19 00:00:00.000,Equity,1578976.86,142.005324144736842105263157894736842105,21025.09,428675.39,181.214078947368421052631578947368421053,1146486.84
700361,2025-03-20 00:00:00.000,Equity,1573168.89,141.211883701298701298701298701298701299,22215.33,422893.9,179.076363636363636363636363636363636364,1149109.77
700361,2025-03-21 00:00:00.000,Equity,1570757.82,141.211883701298701298701298701298701299,22215.33,420482.83,178.991038961038961038961038961038961039,1149131.19
700361,2025-03-24 00:00:00.000,Equity,1586820.8,141.211883701298701298701298701298701299,22215.33,436545.81,180.811363636363636363636363636363636364,1150275.02
700361,2025-03-25 00:00:00.000,Equity,1585023.2,141.211883701298701298701298701298701299,22215.33,434748.21,180.91961038961038961038961038961038961,1150275.02
700361,2025-03-26 00:00:00.000,Equity,1585089.87,141.211883701298701298701298701298701299,22215.33,434814.88,180.731558441558441558441558441558441558,1150275.02
700361,2025-03-27 00:00:00.000,Equity,1580461.01,141.211883701298701298701298701298701299,22346.08,430055.27,180.002467532467532467532467532467532468,1150275.02
700361,2025-03-28 00:00:00.000,Equity,1566265.63,141.211883701298701298701298701298701299,22355.18,415850.79,178.104220779220779220779220779220779221,1150405.77
700361,2025-03-31 00:00:00.000,Equity,1586742.52,141.211883701298701298701298701298701299,22653.7,436029.16,180.436493506493506493506493506493506494,1150713.39
700361,2025-04-01 00:00:00.000,Equity,1584129.31,141.211883701298701298701298701298701299,22653.7,433415.95,179.992012987012987012987012987012987013,1150713.39
700361,2025-04-02 00:00:00.000,Equity,1591650.87,141.211883701298701298701298701298701299,22653.7,440937.51,181.222467532467532467532467532467532468,1150713.39
700361,2025-04-03 00:00:00.000,Equity,1540251.04,137.133822229299363057324840764331210191,21324.19,390521.34,171.119554140127388535031847133757961783,1151456.24
700361,2025-04-04 00:00:00.000,Equity,1436070.36,137.133822229299363057324840764331210191,21324.19,286340.66,160.12133757961783439490445859872611465,1151456.24
700361,2025-04-07 00:00:00.000,Equity,1435426.42,137.133822229299363057324840764331210191,21709.32,285311.59,159.56146496815286624203821656050955414,1149729.73
700361,2025-04-08 00:00:00.000,Equity,1421963.25,137.133822229299363057324840764331210191,21709.32,271848.42,159.013248407643312101910828025477707006,1150114.86
700361,2025-04-09 00:00:00.000,Equity,1512033.61,137.133822229299363057324840764331210191,21709.32,361918.78,169.253885350318471337579617834394904459,1150114.86
700361,2025-04-10 00:00:00.000,Equity,1480638.15,137.133822229299363057324840764331210191,21778.17,330454.47,165.479108280254777070063694267515923567,1150114.86
700361,2025-04-11 00:00:00.000,Equity,1511992.82,137.133822229299363057324840764331210191,21934.43,361652.88,168.330063694267515923566878980891719745,1150183.71
700361,2025-04-14 00:00:00.000,Equity,1527032.74,137.133822229299363057324840764331210191,21910.99,376716.24,169.700063694267515923566878980891719745,1150316.53
700361,2025-04-15 00:00:00.000,Equity,1525361.44,138.012885192307692307692307692307692308,22316.49,374639.44,170.277756410256410256410256410256410256,1150316.53
700361,2025-04-16 00:00:00.000,Equity,1516018.77,138.012885192307692307692307692307692308,22316.49,365296.77,168.903397435897435897435897435897435897,1150722.03
700361,2025-04-17 00:00:00.000,Equity,1523536.9,131.663291708860759493670886075949367089,21184.1,392959.28,162.27227848101265822784810126582278481,1131049.04
700361,2025-04-21 00:00:00.000,Equity,1505706.12,131.663291708860759493670886075949367089,21184.1,375128.5,159.193670886075949367088607594936708861,1131049.04
700361,2025-04-22 00:00:00.000,Equity,1536537.69,131.663291708860759493670886075949367089,21184.1,405960.07,162.73183544303797468354430379746835443,1130577.65
700361,2025-04-23 00:00:00.000,Equity,1545895.65,131.663291708860759493670886075949367089,21184.1,415318.03,164.340253164556962025316455696202531646,1130577.65
700361,2025-04-24 00:00:00.000,Equity,1561778.41,131.663291708860759493670886075949367089,21184.1,431200.79,165.327784810126582278481012658227848101,1130577.65
700361,2025-04-25 00:00:00.000,Equity,1556060.22,131.663291708860759493670886075949367089,21277.86,425388.84,165.155696202531645569620253164556962025,1130577.65
700361,2025-04-28 00:00:00.000,Equity,1558495.23,131.663291708860759493670886075949367089,19222.77,429878.94,165.607974683544303797468354430379746835,1128616.32
700361,2025-04-29 00:00:00.000,Equity,1565624.5,131.663291708860759493670886075949367089,19222.77,437008.21,166.481898734177215189873417721518987342,1128616.32
700361,2025-04-30 00:00:00.000,Equity,1566821.93,133.351282628205128205128205128205128205,20186.71,437241.7,169.093782051282051282051282051282051282,1129580.26
700361,2025-05-01 00:00:00.000,Equity,1561705.41,133.351282628205128205128205128205128205,20735.88,431576.01,168.312307692307692307692307692307692308,1129580.26
700361,2025-05-02 00:00:00.000,Equity,1580172.34,139.833133933333333333333333333333333333,22642.91,455741.81,179.133533333333333333333333333333333333,1121990.53
700361,2025-05-05 00:00:00.000,Equity,1575850.42,139.833133933333333333333333333333333333,22871.71,451191.09,178.191866666666666666666666666666666667,1121990.53
700361,2025-05-06 00:00:00.000,Equity,1577894.93,139.833133933333333333333333333333333333,22871.71,453235.6,177.171066666666666666666666666666666667,1124659.36
700361,2025-05-07 00:00:00.000,Equity,1582167.52,139.833133933333333333333333333333333333,22871.71,457508.19,178.173466666666666666666666666666666667,1124659.36
700361,2025-05-08 00:00:00.000,Equity,1580084.8,139.833133933333333333333333333333333333,22871.71,455425.47,178.1368,1124659.36
700361,2025-05-09 00:00:00.000,Equity,1583336.57,139.833133933333333333333333333333333333,23014.45,458534.5,177.741666666666666666666666666666666667,1124659.36
700361,2025-05-12 00:00:00.000,Equity,1589028.1,139.833133933333333333333333333333333333,23014.45,464226.03,179.988333333333333333333333333333333333,1124802.1
700361,2025-05-13 00:00:00.000,Equity,1582077.81,139.833133933333333333333333333333333333,23014.45,457275.74,177.577066666666666666666666666666666667,1124802.1
700361,2025-05-14 00:00:00.000,Equity,1582077.81,139.833133933333333333333333333333333333,23014.45,457275.74,177.577066666666666666666666666666666667,1124802.1
700361,2025-05-15 00:00:00.000,Equity,1589210.26,143.66417869863013698630136986301369863,23572.26,463850.38,181.950410958904109589041095890410958904,1124802.1
700361,2025-05-16 00:00:00.000,Equity,1600948.44,145.45638767741935483870967741935483871,20351.6,467202.88,182.918903225806451612903225806451612903,1136732.25
700361,2025-05-19 00:00:00.000,Equity,1605496.73,145.45638767741935483870967741935483871,20407.6,471695.17,184.166129032258064516129032258064516129,1136744.75
700361,2025-05-20 00:00:00.000,Equity,1606560.4,145.45638767741935483870967741935483871,20407.6,472758.84,184.232451612903225806451612903225806452,1133801.59
700361,2025-05-21 00:00:00.000,Equity,1584704.93,145.436478645161290322580645161290322581,20480.25,450913.8,180.607935483870967741935483870967741935,1133791.16
700361,2025-05-22 00:00:00.000,Equity,1575668.11,145.436478645161290322580645161290322581,20480.25,441876.98,179.845677419354838709677419354838709677,1133791.16
700361,2025-05-23 00:00:00.000,Equity,1582222.55,145.436478645161290322580645161290322581,20480.25,448431.42,179.879096774193548387096774193548387097,1133791.16
700361,2025-05-27 00:00:00.000,Equity,1598987.27,145.436478645161290322580645161290322581,20733.35,464943.04,182.146967741935483870967741935483870968,1133791.16
700361,2025-05-28 00:00:00.000,Equity,1589588.89,145.436478645161290322580645161290322581,20733.35,455544.66,181.23270967741935483870967741935483871,1134044.26
700361,2025-05-29 00:00:00.000,Equity,1594160.83,145.436478645161290322580645161290322581,20733.35,460116.6,181.702903225806451612903225806451612903,1134044.26
700361,2025-05-30 00:00:00.000,Equity,1599601.45,145.436478645161290322580645161290322581,20733.35,465557.22,181.985161290322580645161290322580645161,1134044.26
700361,2025-05-31 00:00:00.000,Equity,1599615.44,145.436478645161290322580645161290322581,20747.34,465557.22,181.985161290322580645161290322580645161,1134058.25
700361,2025-06-02 00:00:00.000,Equity,1611757.45,146.380871363636363636363636363636363636,21219.18,477227.39,183.816818181818181818181818181818181818,1134058.25
700361,2025-06-03 00:00:00.000,Equity,1615110.88,146.380871363636363636363636363636363636,21219.18,480580.82,184.07461038961038961038961038961038961,1134530.09
700361,2025-06-04 00:00:00.000,Equity,1606831.89,146.380871363636363636363636363636363636,21247.56,472273.45,183.272142857142857142857142857142857143,1134530.09
700361,2025-06-05 00:00:00.000,Equity,1601695.1,146.380871363636363636363636363636363636,21380.76,467003.46,182.741298701298701298701298701298701299,1134558.47
700361,2025-06-06 00:00:00.000,Equity,1610879.94,146.172801225806451612903225806451612903,18992.8,460042.72,183.542967741935483870967741935483870968,1153394.21
700361,2025-06-09 00:00:00.000,Equity,1613003.63,146.172801225806451612903225806451612903,18992.8,462166.41,183.531870967741935483870967741935483871,1153651.61
700361,2025-06-10 00:00:00.000,Equity,1620592.72,146.172801225806451612903225806451612903,21569.9,467178.4,183.861225806451612903225806451612903226,1150837.25
700361,2025-06-11 00:00:00.000,Equity,1622171.2,146.172801225806451612903225806451612903,21581.98,468744.8,184.357096774193548387096774193548387097,1153390.91
700361,2025-06-12 00:00:00.000,Equity,1625958.76,146.172801225806451612903225806451612903,21605.1,472509.24,184.672645161290322580645161290322580645,1153426.43
700361,2025-06-13 00:00:00.000,Equity,1616493.14,146.172801225806451612903225806451612903,21605.1,463043.62,182.906387096774193548387096774193548387,1153449.55
700361,2025-06-16 00:00:00.000,Equity,1625434.49,149.46767,22270.78,468540.48,186.525796178343949044585987261146496815,1156133.36
700361,2025-06-17 00:00:00.000,Equity,1616387.18,149.46767,22253.8,459510.15,185.200955414012738853503184713375796178,1157039.53
700361,2025-06-18 00:00:00.000,Equity,1618597.29,149.46767,22253.8,461720.26,185.312547770700636942675159235668789809,1156877.06
700361,2025-06-20 00:00:00.000,Equity,1623715.32,149.46767,22356.8,466735.29,185.412229299363057324840764331210191083,1156877.06
700361,2025-06-23 00:00:00.000,Equity,1640365.91,149.46767,22356.8,483385.88,187.399426751592356687898089171974522293,1156980.06
700361,2025-06-24 00:00:00.000,Equity,1646198.57,149.46767,22624.21,488951.13,189.090700636942675159235668789808917197,1156980.06
700361,2025-06-25 00:00:00.000,Equity,1642147.64,149.46767,22624.21,484900.2,188.380063694267515923566878980891719745,1157247.47
700361,2025-06-26 00:00:00.000,Equity,1654671.13,149.46767,22624.21,497423.69,189.305414012738853503184713375796178344,1157247.47
700361,2025-06-27 00:00:00.000,Equity,1654330.08,149.46767,22668.39,497038.46,189.83,1157247.47
700361,2025-06-30 00:00:00.000,Equity,1664537.17,149.46767,22895.77,507018.17,191.02280254777070063694267515923566879,1157519.03
700361,2025-07-01 00:00:00.000,Equity,1676273.15,141.723482654320987654320987654320987654,22604.18,518827.13,184.118641975308641975308641975308641975,1157846.64
700361,2025-07-02 00:00:00.000,Equity,1673936.34,141.723482654320987654320987654320987654,22604.18,516490.32,182.830740740740740740740740740740740741,1157846.64
700361,2025-07-03 00:00:00.000,Equity,1686348.57,141.723482654320987654320987654320987654,22604.18,528902.55,184.191111111111111111111111111111111111,1157446.05
700361,2025-07-07 00:00:00.000,Equity,1682232.49,141.723482654320987654320987654320987654,22604.18,524786.47,183.157222222222222222222222222222222222,1157446.05
700361,2025-07-08 00:00:00.000,Equity,1671031.56,141.723482654320987654320987654320987654,22604.18,513585.54,182.562592592592592592592592592592592593,1157446.05
700361,2025-07-09 00:00:00.000,Equity,1674166.7,141.723482654320987654320987654320987654,22604.18,516720.68,182.527654320987654320987654320987654321,1157446.05
725569,2024-07-10 00:00:00.000,Equity,715794.75,136.163853916083916083916083916083916084,13057.63,146885.79,166.467972027972027972027972027972027972,568908.96
725569,2024-07-11 00:00:00.000,Equity,738365.97,134.29952489655172413793103448275862069,13122.61,169392.03,168.911862068965517241379310344827586207,568973.94
725569,2024-07-12 00:00:00.000,Equity,738365.97,134.29952489655172413793103448275862069,13122.61,169392.03,168.911862068965517241379310344827586207,568973.94
725569,2024-07-15 00:00:00.000,Equity,747123.94,134.29952489655172413793103448275862069,13122.61,178150,171.376344827586206896551724137931034483,568973.94
725569,2024-07-16 00:00:00.000,Equity,752973.33,133.386514452054794520547945205479452055,13244.82,183877.18,171.071438356164383561643835616438356164,569096.15
725569,2024-07-17 00:00:00.000,Equity,774697.34,133.386514452054794520547945205479452055,13244.82,205601.19,175.753561643835616438356164383561643836,569096.15
725569,2024-07-18 00:00:00.000,Equity,759947.06,133.386514452054794520547945205479452055,13244.82,190850.91,172.714383561643835616438356164383561644,569096.15
725569,2024-07-19 00:00:00.000,Equity,751364.38,132.485925918367346938775510204081632653,13325.01,182188.04,169.515034013605442176870748299319727891,569176.34
725569,2024-07-22 00:00:00.000,Equity,746891.46,131.367658456375838926174496644295302013,12554.21,177715.12,166.85040268456375838926174496644295302,569176.34
725569,2024-07-23 00:00:00.000,Equity,759240.28,132.248521013513513513513513513513513514,12554.21,190063.94,170.537027027027027027027027027027027027,569176.34
725569,2024-07-24 00:00:00.000,Equity,759404.79,132.248521013513513513513513513513513514,12554.21,190228.45,170.379391891891891891891891891891891892,569176.34
725569,2024-07-25 00:00:00.000,Equity,742066.22,132.248521013513513513513513513513513514,12554.21,172889.88,166.57,569176.34
725569,2024-07-26 00:00:00.000,Equity,746981.76,131.367658456375838926174496644295302013,12564.01,177795.62,168.536442953020134228187919463087248322,569186.14
725569,2024-07-29 00:00:00.000,Equity,761614.56,131.367658456375838926174496644295302013,12564.01,192428.42,172.407046979865771812080536912751677852,569186.14
725569,2024-07-30 00:00:00.000,Equity,760003.17,131.367658456375838926174496644295302013,10575.51,192805.53,171.570469798657718120805369127516778523,567197.64
725569,2024-07-31 00:00:00.000,Equity,760003.17,131.367658456375838926174496644295302013,10575.51,192805.53,171.570469798657718120805369127516778523,567197.64
725569,2024-08-01 00:00:00.000,Equity,746573.95,129.640934503311258278145695364238410596,10761.78,179190.04,166.336423841059602649006622516556291391,567383.91
725569,2024-08-02 00:00:00.000,Equity,732433.91,129.640934503311258278145695364238410596,10761.78,165050,163.953708609271523178807947019867549669,567383.91
725569,2024-08-05 00:00:00.000,Equity,714827.65,128.939395306122448979591836734693877551,12102.28,156315.27,165.071292517006802721088435374149659864,558512.38
725569,2024-08-06 00:00:00.000,Equity,714827.65,128.939395306122448979591836734693877551,12102.28,156315.27,165.071292517006802721088435374149659864,558512.38
725569,2024-08-07 00:00:00.000,Equity,723630.07,128.939395306122448979591836734693877551,12102.28,165117.69,166.810340136054421768707482993197278912,558512.38
725569,2024-08-08 00:00:00.000,Equity,713884.57,127.222087986577181208053691275167785235,12186.06,155288.41,162.661476510067114093959731543624161074,558596.16
725569,2024-08-09 00:00:00.000,Equity,727184.96,128.074939932432432432432432432432432432,12186.07,168588.79,167.020608108108108108108108108108108108,558596.17
725569,2024-08-12 00:00:00.000,Equity,724967.48,128.074939932432432432432432432432432432,12186.07,166371.31,166.435878378378378378378378378378378378,558596.17
725569,2024-08-13 00:00:00.000,Equity,719548.32,128.074939932432432432432432432432432432,12186.07,160952.15,165.310810810810810810810810810810810811,558596.17
725569,2024-08-14 00:00:00.000,Equity,728971.55,130.6452074,12211.79,170581.42,170.734466666666666666666666666666666667,558390.13
725569,2024-08-15 00:00:00.000,Equity,728835.38,130.6452074,12211.79,170445.25,170.856933333333333333333333333333333333,558390.13
725569,2024-08-16 00:00:00.000,Equity,738865.7,130.651874066666666666666666666666666667,12254.09,180433.27,171.667,558432.43
725569,2024-08-19 00:00:00.000,Equity,739524.83,130.651874066666666666666666666666666667,12254.09,181092.4,171.579333333333333333333333333333333333,558432.43
725569,2024-08-20 00:00:00.000,Equity,743647.7,130.651874066666666666666666666666666667,12254.09,185215.27,172.5174,558432.43
725569,2024-08-23 00:00:00.000,Equity,756048.6,131.548866510067114093959731543624161074,12450.42,197419.84,172.926174496644295302013422818791946309,558628.76
725569,2024-08-28 00:00:00.000,Equity,1419720.58,65.36524352739726027397260273972602739726,19813.67,359026.94,123.322020547945205479452054794520547945,1060693.64
725569,2024-09-03 00:00:00.000,Equity,1444138.04,66.46668575601374570446735395189003436426,25047.9,349623.68,121.914003436426116838487972508591065292,1094514.36
725569,2024-09-06 00:00:00.000,Equity,1418258.95,65.74911889816360601001669449081803005008,25211.49,316824.18,119.122854757929883138564273789649415693,1101434.77
725569,2024-09-13 00:00:00.000,Equity,740200.69,57.99052059190031152647975077881619937695,12533.31,181126.55,112.958971962616822429906542056074766355,559074.14
725569,2024-09-16 00:00:00.000,Equity,740200.69,119.320237884615384615384615384615384615,12533.31,181126.55,155.629358974358974358974358974358974359,559074.14
725569,2024-09-17 00:00:00.000,Equity,746706.02,119.320237884615384615384615384615384615,12533.31,187631.88,157.016666666666666666666666666666666667,559074.14
725569,2024-09-18 00:00:00.000,Equity,749830.31,119.320237884615384615384615384615384615,12533.31,190756.17,157.524935897435897435897435897435897436,559074.14
725569,2024-09-19 00:00:00.000,Equity,750891.11,119.320237884615384615384615384615384615,12533.31,191816.97,157.443012820512820512820512820512820513,559074.14
725569,2024-09-20 00:00:00.000,Equity,1380015.04,59.1672602,20291.5,378034.73,116.803527272727272727272727272727272727,1001980.31
725569,2024-09-23 00:00:00.000,Equity,760208.31,118.566605796178343949044585987261146497,12606.39,201061.09,158.138789808917197452229299363057324841,559147.22
725569,2024-09-27 00:00:00.000,Equity,1384595.91,57.56287666666666666666666666666666666667,20468.75,367159.68,114.430859106529209621993127147766323024,1017436.23
725569,2024-10-03 00:00:00.000,Equity,764953.84,116.3981069375,12666.48,207099.07,156.8734375,557854.77
725569,2024-10-04 00:00:00.000,Equity,761441.79,116.3981069375,12666.48,203587.02,155.8598125,557854.77
725569,2024-10-08 00:00:00.000,Equity,760299.49,115.681348509316770186335403726708074534,12680.93,202430.27,155.109192546583850931677018633540372671,557869.22
725569,2024-10-10 00:00:00.000,Equity,769696.99,113.605485857988165680473372781065088757,12987.56,212276.92,154.499822485207100591715976331360946746,557420.07
725569,2024-10-14 00:00:00.000,Equity,775249.35,114.287661369047619047619047619047619048,13138.52,217678.32,155.156666666666666666666666666666666667,557571.03
725569,2024-10-15 00:00:00.000,Equity,779758.15,114.287661369047619047619047619047619048,13138.52,222187.12,156.576130952380952380952380952380952381,557571.03
725569,2024-10-16 00:00:00.000,Equity,774260.52,113.617320177514792899408284023668639053,13222.48,216605.53,155.077573964497041420118343195266272189,557654.99
725569,2024-10-17 00:00:00.000,Equity,778255.09,113.617320177514792899408284023668639053,13222.48,220600.1,155.632248520710059171597633136094674556,557654.99
725569,2024-10-18 00:00:00.000,Equity,1426101.69,57.35735210344827586206896551724137931034,25232.06,411670.97,117.109310344827586206896551724137931034,1014430.72
